Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
23 -0.194824 -0.257039 5.99621 32653 0.5000007 141298 51918 4 2 249582.72 9.3867431 22.1003 23 78 513530 113026 20280 0 0 0 0 0 0 0 553 154825 8372
23.006625 -0.194824 -0.256346 5.99624 32654 0.5000007 141213 51910 5 2 253696.72 9.3867431 22.1003 23.006625 86 514841 113427 20629 1 0 0 0 0 0 0 553 154714 8510
23.013375 -0.194824 -0.255639 5.99627 32655 0.5000007 141201 51892 4 2 257065.43 9.3867431 22.1003 23.013375 72 514114 114144 20485 2 0 0 0 0 0 0 553 154710 8623
23.02 -0.194824 -0.254946 5.99629 32656 0.5000007 141209 51877 4 2 255664.28 9.3867431 22.1003 23.02 82 514090 113386 20543 3 0 0 0 0 0 0 553 154747 8576
23.026625 -0.194824 -0.254253 5.99632 32657 0.5000007 141179 51847 4 2 250655.93 9.3867431 22.1003 23.026625 75 515098 113641 20718 4 0 0 0 0 0 0 553 154694 8408
23.033375 -0.194824 -0.253546 5.99635 32658 0.5000007 141205 51871 4 2 253100.48 9.3867431 22.1003 23.033375 71 514973 113802 20449 5 0 0 0 0 0 0 553 154717 8490
23.04 -0.194824 -0.252853 5.99638 32659 0.5000007 141235 51896 5 2 252742.74 9.3867431 22.1003 23.04 80 514809 113789 20608 6 0 0 0 0 0 0 553 154742 8478
23.046625 -0.194824 -0.252159 5.99641 32660 0.5000007 141179 51868 4 2 254501.63 9.3867431 22.1003 23.046625 80 514695 113772 20475 7 0 0 0 0 0 0 553 154699 8537
23.053375 -0.194824 -0.251453 5.99644 32661 0.5000007 141121 51796 4 2 252444.63 9.3867431 22.1003 23.053375 91 515140 114241 20596 8 0 0 0 0 0 0 553 154642 8468
23.06 -0.194824 -0.25076 5.99647 32662 0.5000007 141105 51792 5 2 250834.8 9.3867431 22.1003 23.06 81 514803 113512 20491 9 0 0 0 0 0 0 553 154606 8414
23.066625 -0.194824 -0.250066 5.9965 32663 0.5000007 141184 51827 4 2 256856.75 9.3867431 22.1003 23.066625 75 517459 114374 20726 10 0 0 0 0 0 0 553 154698 8616
23.073375 -0.194824 -0.24936 5.99653 32664 0.5000007 141049 51737 4 2 251788.77 9.3867431 22.1003 23.073375 77 515136 114035 20636 11 0 0 0 0 0 0 553 154577 8446
23.08 -0.194824 -0.248666 5.99656 32665 0.5000007 141146 51783 4 2 252653.31 9.3867431 22.1003 23.08 82 515869 114131 20714 12 0 0 0 0 0 0 553 154647 8475
23.086625 -0.194824 -0.247973 5.99659 32666 0.5000007 141082 51790 5 2 257214.48 9.3867431 22.1003 23.086625 82 515972 114221 20829 13 0 0 0 0 0 0 553 154609 8628
23.093375 -0.194824 -0.247267 5.99662 32667 0.5000007 141063 51780 4 2 259778.28 9.3867431 22.1003 23.093375 78 516424 114911 21083 14 0 0 0 0 0 0 553 154577 8714
23.1 -0.194824 -0.246573 5.99664 32668 0.5000007 141014 51718 5 2 255276.73 9.3867431 22.1003 23.1 74 517567 114786 20787 15 0 0 0 0 0 0 553 154567 8563
23.106625 -0.194824 -0.24588 5.99667 32669 0.5000007 140981 51760 4 2 252951.43 9.3867431 22.1003 23.106625 86 517037 114438 20545 16 0 0 0 0 0 0 553 154502 8485
23.113375 -0.194824 -0.245173 5.9967 32670 0.5000007 140978 51709 4 2 251162.73 9.3867431 22.1003 23.113375 96 517885 114867 20604 17 0 0 0 0 0 0 553 154495 8425
23.12 -0.194824 -0.24448 5.99673 32671 0.5000007 140931 51685 4 2 259986.96 9.3867431 22.1003 23.12 71 516500 114798 21058 18 0 0 0 0 0 0 553 154454 8721
23.126625 -0.194824 -0.243787 5.99676 32672 0.5000007 140994 51742 5 2 254292.95 9.3867431 22.1003 23.126625 82 517070 114749 20806 19 0 0 0 0 0 0 553 154505 8530
23.133375 -0.194824 -0.24308 5.99679 32673 0.5000007 141011 51682 5 2 256826.93 9.3867431 22.1003 23.133375 80 518771 115534 20919 20 0 0 0 0 0 0 553 154544 8615
23.14 -0.194824 -0.242387 5.99682 32674 0.5000007 140971 51672 5 2 255992.21 9.3867431 22.1003 23.14 91 517112 115186 20851 21 0 0 0 0 0 0 553 154508 8587
23.146625 -0.194824 -0.241693 5.99684 32675 0.5000007 140937 51657 4 2 257005.8 9.3867431 22.1003 23.146625 86 517197 115095 20760 22 0 0 0 0 0 0 553 154470 8621
23.153375 -0.194824 -0.240987 5.99687 32676 0.5000007 140932 51636 5 2 259718.66 9.3867431 22.1003 23.153375 73 518619 115881 21032 23 0 0 0 0 0 0 553 154465 8712
23.16 -0.194824 -0.240293 5.9969 32677 0.5000007 140926 51650 5 2 255425.79 9.3867431 22.1003 23.16 84 517939 115265 20785 24 0 0 0 0 0 0 553 154455 8568
23.166625 -0.194824 -0.2396 5.99693 32678 0.5000007 141071 51726 5 2 258019.4 9.3867431 22.1003 23.166625 86 517772 115001 20949 25 0 0 0 0 0 0 553 154619 8655
23.173375 -0.194824 -0.238894 5.99696 32679 0.5000007 140929 51638 5 2 254918.99 9.3867431 22.1003 23.173375 79 519484 116010 20768 26 0 0 0 0 0 0 553 154457 8551
23.18 -0.194824 -0.2382 5.99698 32680 0.5000007 140923 51651 4 2 261686.22 9.3867431 22.1003 23.18 78 519312 115960 20959 27 0 0 0 0 0 0 553 154466 8778
23.186625 -0.194824 -0.237507 5.99701 32681 0.5000007 140927 51672 4 2 257005.8 9.3867431 22.1003 23.186625 89 519963 116133 20837 28 0 0 0 0 0 0 553 154457 8621
23.193375 -0.194824 -0.2368 5.99704 32682 0.5000007 140913 51593 5 2 258317.51 9.3867431 22.1003 23.193375 90 520023 116322 21084 29 0 0 0 0 0 0 553 154457 8665
23.2 -0.194824 -0.236107 5.99707 32683 0.5000007 140893 51596 4 2 262848.88 9.3867431 22.1003 23.2 93 520493 115899 20974 30 0 0 0 0 0 0 553 154437 8817
