Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
22.8 0.17454 -0.277222 5.99497 64246 1.0000007 279824 101728 5 2 499284.68 9.38524 22.1003 22.8 88 1025466 223421 40423 0 0 0 0 0 0 0 553 307859 16748
22.806625 0.17454 -0.276528 5.995 64247 1.0000007 279675 101614 7 2 498449.95 9.38524 22.1003 22.806625 88 1027121 223684 40368 1 0 0 0 0 0 0 553 307708 16720
22.813375 0.17454 -0.275822 5.99503 64249 1.0000007 279650 101649 6 2 498718.26 9.38524 22.1003 22.813375 90 1026322 223841 40410 2 0 0 0 0 0 0 553 307678 16729
22.82 0.17454 -0.275129 5.99506 64250 1.0000007 279682 101636 5 2 489178.54 9.38524 22.1003 22.82 90 1026275 223542 40064 3 0 0 0 0 0 0 553 307748 16409
22.826625 0.17454 -0.274436 5.9951 64252 1.0000007 279593 101570 6 2 492010.65 9.38524 22.1003 22.826625 90 1024659 222912 40002 4 0 0 0 0 0 0 553 307614 16504
22.833375 0.17454 -0.27373 5.99513 64253 1.0000007 279581 101571 6 2 496422.76 9.38524 22.1003 22.833375 90 1026597 223242 40335 5 0 0 0 0 0 0 553 307600 16652
22.84 0.17454 -0.273036 5.99516 64255 1.0000007 279495 101491 6 2 497645.04 9.38524 22.1003 22.84 87 1027280 223961 40634 6 0 0 0 0 0 0 553 307534 16693
22.846625 0.17454 -0.272343 5.99519 64256 1.0000007 279526 101577 6 2 492338.57 9.38524 22.1003 22.846625 90 1027231 224074 40221 7 0 0 0 0 0 0 553 307560 16515
22.853375 0.17454 -0.271637 5.99522 64258 1.0000007 279570 101624 5 2 494812.94 9.38524 22.1003 22.853375 91 1027259 223385 40318 8 0 0 0 0 0 0 553 307596 16598
22.86 0.17454 -0.270944 5.99525 64259 1.0000007 279544 101536 7 2 492278.95 9.38524 22.1003 22.86 91 1028091 224836 40561 9 0 0 0 0 0 0 553 307599 16513
22.866625 0.17454 -0.27025 5.99529 64261 1.0000007 279416 101467 6 2 505694.17 9.38524 22.1003 22.866625 90 1028138 223835 40541 10 0 0 0 0 0 0 553 307434 16963
22.873375 0.17454 -0.269544 5.99532 64262 1.0000007 279436 101501 6 2 491563.47 9.38524 22.1003 22.873375 94 1027781 223485 40274 11 0 0 0 0 0 0 553 307472 16489
22.88 0.17454 -0.268851 5.99535 64264 1.0000007 279652 101664 6 2 492219.33 9.38524 22.1003 22.88 88 1027820 223811 40252 12 0 0 0 0 0 0 553 307688 16511
22.886625 0.17454 -0.268158 5.99538 64265 1.0000007 279547 101557 7 2 494365.76 9.38524 22.1003 22.886625 85 1027820 223681 40017 13 0 0 0 0 0 0 553 307592 16583
22.893375 0.17454 -0.267451 5.99541 64267 1.0000007 279431 101452 7 2 492964.62 9.38524 22.1003 22.893375 88 1030263 224063 40265 14 0 0 0 0 0 0 553 307429 16536
22.9 0.17454 -0.266758 5.99544 64268 1.0000007 279535 101550 6 2 500506.95 9.38524 22.1003 22.9 92 1029844 225421 40459 15 0 0 0 0 0 0 553 307543 16789
22.906625 0.17454 -0.266065 5.99547 64269 1.0000007 279453 101527 6 2 500536.76 9.38524 22.1003 22.906625 85 1030088 223906 40431 16 0 0 0 0 0 0 553 307454 16790
22.913375 0.17454 -0.265358 5.9955 64271 1.0000007 279647 101656 5 2 500894.5 9.38524 22.1003 22.913375 88 1031039 225422 40822 17 0 0 0 0 0 0 553 307683 16802
22.92 0.17454 -0.264665 5.99554 64272 1.0000007 279649 101592 7 2 493441.6 9.38524 22.1003 22.92 86 1030591 223969 40240 18 0 0 0 0 0 0 553 307671 16552
22.926625 0.17454 -0.263972 5.99557 64274 1.0000007 279604 101611 5 2 499463.55 9.38524 22.1003 22.926625 89 1030963 224901 40811 19 0 0 0 0 0 0 553 307645 16754
22.933375 0.17454 -0.263266 5.9956 64275 1.0000007 279300 101405 6 2 504620.95 9.38524 22.1003 22.933375 88 1030489 225003 40836 20 0 0 0 0 0 0 553 307311 16927
22.94 0.17454 -0.262572 5.99563 64277 1.0000007 279432 101453 5 2 499165.43 9.38524 22.1003 22.94 89 1031656 224256 40105 21 0 0 0 0 0 0 553 307397 16744
22.946625 0.17454 -0.261879 5.99566 64278 1.0000007 279482 101531 7 2 496094.84 9.38524 22.1003 22.946625 89 1032537 224933 40440 22 0 0 0 0 0 0 553 307505 16641
22.953375 0.17454 -0.261173 5.99569 64280 1.0000007 279600 101660 6 2 497645.04 9.38524 22.1003 22.953375 90 1035151 225738 40221 23 0 0 0 0 0 0 553 307646 16693
22.96 0.17454 -0.260479 5.99572 64281 1.0000007 279622 101630 5 2 497972.97 9.38524 22.1003 22.96 84 1032394 225178 40449 24 0 0 0 0 0 0 553 307635 16704
22.966625 0.17454 -0.259786 5.99575 64283 1.0000007 279451 101577 6 2 499225.05 9.38524 22.1003 22.966625 88 1033817 225050 40652 25 0 0 0 0 0 0 553 307495 16746
22.973375 0.17454 -0.25908 5.99578 64284 1.0000007 279659 101733 6 2 499552.98 9.38524 22.1003 22.973375 84 1034529 225345 40520 26 0 0 0 0 0 0 553 307666 16757
22.98 0.17454 -0.258387 5.99581 64286 1.0000007 279682 101720 5 2 494306.14 9.38524 22.1003 22.98 90 1032188 225388 40575 27 0 0 0 0 0 0 553 307696 16581
22.986625 0.17454 -0.257693 5.99584 64287 1.0000007 279650 101579 6 2 499910.72 9.38524 22.1003 22.986625 86 1034197 225906 40289 28 0 0 0 0 0 0 553 307677 16769
22.993375 0.17454 -0.256987 5.99587 64289 1.0000007 279624 101671 6 2 499642.42 9.38524 22.1003 22.993375 90 1032712 225204 40513 29 0 0 0 0 0 0 553 307652 16760
23 0.17454 -0.256294 5.9959 64290 1.0000007 279612 101715 5 2 502057.16 9.38524 22.1003 23 91 1034868 226443 40820 30 0 0 0 0 0 0 553 307624 16841
23.006625 0.17454 -0.2556 5.99593 64291 1.0000007 279614 101717 6 2 504561.33 9.38524 22.1003 23.006625 85 1037237 226629 40883 31 0 0 0 0 0 0 553 307631 16925
23.013375 0.17454 -0.254894 5.99596 64293 1.0000007 279672 101687 5 2 497853.72 9.38524 22.1003 23.013375 87 1035392 226297 40718 32 0 0 0 0 0 0 553 307689 16700
23.02 0.17454 -0.254201 5.99599 64294 1.0000007 279677 101750 5 2 496929.56 9.38524 22.1003 23.02 89 1035112 226020 40581 33 0 0 0 0 0 0 553 307702 16669
23.026625 0.17454 -0.253507 5.99602 64296 1.0000007 278205 101108 5 2 497913.34 9.38524 22.1003 23.026625 90 1029712 224413 40491 34 0 0 0 0 0 0 553 306094 16702
23.033375 0.17454 -0.252801 5.99605 64297 1.0000007 279918 101898 5 2 504442.08 9.38524 22.1003 23.033375 91 1037921 226063 40809 35 0 0 0 0 0 0 553 307950 16921
23.04 0.17454 -0.252108 5.99608 64299 1.0000007 280225 102080 7 2 499970.34 9.38524 22.1003 23.04 88 1039258 226621 40739 36 0 0 0 0 0 0 553 308285 16771
23.046625 0.17454 -0.251414 5.99611 64300 1.0000007 279994 101935 5 2 501371.49 9.38524 22.1003 23.046625 92 1039258 227639 40881 37 0 0 0 0 0 0 553 308023 16818
23.053375 0.17454 -0.250708 5.99614 64302 1.0000007 279979 101926 5 2 499493.36 9.38524 22.1003 23.053375 94 1040738 226665 40499 38 0 0 0 0 0 0 553 308029 16755
23.06 0.17454 -0.250015 5.99616 64303 1.0000007 280133 102001 5 2 505515.3 9.38524 22.1003 23.06 87 1041882 228236 41242 39 0 0 0 0 0 0 553 308196 16957
23.066625 0.17454 -0.249321 5.99619 64305 1.0000007 280137 102011 6 2 505366.24 9.38524 22.1003 23.066625 90 1042964 227490 41073 40 0 0 0 0 0 0 553 308176 16952
23.073375 0.17454 -0.248615 5.99622 64306 1.0000007 280024 101921 5 2 505545.11 9.38524 22.1003 23.073375 91 1042614 227319 40932 41 0 0 0 0 0 0 553 308035 16958
23.08 0.17454 -0.247922 5.99625 64308 1.0000007 280137 102019 6 2 506558.71 9.38524 22.1003 23.08 87 1042475 227970 40951 42 0 0 0 0 0 0 553 308172 16992
23.086625 0.17454 -0.247228 5.99628 64309 1.0000007 280152 102041 6 2 505753.79 9.38524 22.1003 23.086625 88 1044619 228168 41153 43 0 0 0 0 0 0 553 308179 16965
23.093375 0.17454 -0.246522 5.99631 64311 1.0000007 280132 102060 5 2 505962.48 9.38524 22.1003 23.093375 90 1043672 228341 41002 44 0 0 0 0 0 0 553 308145 16972
23.1 0.17454 -0.245828 5.99634 64312 1.0000007 280096 102024 5 2 508347.4 9.38524 22.1003 23.1 95 1044108 228841 41156 45 0 0 0 0 0 0 553 308124 17052
23.106625 0.17454 -0.245135 5.99637 64314 1.0000007 280216 102145 6 2 508138.72 9.38524 22.1003 23.106625 90 1044486 228550 41147 46 0 0 0 0 0 0 553 308262 17045
23.113375 0.17454 -0.244429 5.99639 64315 1.0000007 280187 102151 6 2 515502.19 9.38524 22.1003 23.113375 88 1045924 230556 41439 47 0 0 0 0 0 0 553 308231 17292
23.12 0.17454 -0.243735 5.99642 64317 1.0000007 280239 102124 5 2 518274.67 9.38524 22.1003 23.12 86 1044773 229238 41586 48 0 0 0 0 0 0 553 308278 17385
23.126625 0.17454 -0.243042 5.99645 64318 1.0000007 280204 102124 5 2 510941.01 9.38524 22.1003 23.126625 91 1047406 229388 41489 49 0 0 0 0 0 0 553 308238 17139
23.133375 0.17454 -0.242335 5.99648 64320 1.0000007 280293 102212 5 2 505097.94 9.38524 22.1003 23.133375 94 1049297 229274 41303 50 0 0 0 0 0 0 553 308315 16943
23.14 0.17454 -0.241642 5.99651 64321 1.0000007 280329 102270 7 2 501937.91 9.38524 22.1003 23.14 85 1048785 229836 41218 51 0 0 0 0 0 0 553 308359 16837
23.146625 0.17454 -0.240949 5.99654 64323 1.0000007 280454 102288 6 2 509361 9.38524 22.1003 23.146625 88 1049377 229867 41314 52 0 0 0 0 0 0 553 308489 17086
23.153375 0.17454 -0.240242 5.99656 64324 1.0000007 280305 102236 5 2 505455.68 9.38524 22.1003 23.153375 92 1050443 229767 41256 53 0 0 0 0 0 0 553 308328 16955
23.16 0.17454 -0.239549 5.99659 64326 1.0000007 280484 102281 6 2 505455.68 9.38524 22.1003 23.16 92 1050443 229767 41256 54 0 0 0 0 0 0 553 308505 16955
23.166625 0.17454 -0.238856 5.99662 64327 1.0000007 280468 102343 7 2 508973.45 9.38524 22.1003 23.166625 87 1054915 231861 41743 55 0 0 0 0 0 0 553 308481 17073
23.173375 0.17454 -0.238149 5.99665 64329 1.0000007 280571 102400 6 2 516992.77 9.38524 22.1003 23.173375 86 1055915 232326 41676 56 0 0 0 0 0 0 553 308615 17342
23.18 0.17454 -0.237456 5.99667 64330 1.0000007 280545 102423 6 2 508526.27 9.38524 22.1003 23.18 98 1054179 231201 41446 57 0 0 0 0 0 0 553 308557 17058
23.186625 0.17454 -0.236762 5.9967 64332 1.0000007 280488 102433 5 2 512729.71 9.38524 22.1003 23.186625 88 1056499 232311 41765 58 0 0 0 0 0 0 553 308525 17199
