Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
22.8 0.17454 -0.277222 5.99497 66985 1.0000007 285316 105695 5 2 506379.84 9.38524 22.1003 22.8 94 1055114 229697 41215 0 0 0 0 0 0 0 553 313655 16986
22.806625 0.17454 -0.276528 5.995 66987 1.0000007 285166 105553 5 2 503368.87 9.38524 22.1003 22.806625 95 1054380 229564 41139 1 0 0 0 0 0 0 553 313492 16885
22.813375 0.17454 -0.275822 5.99503 66988 1.0000007 285220 105672 6 2 510970.82 9.38524 22.1003 22.813375 97 1053667 229654 41486 2 0 0 0 0 0 0 553 313600 17140
22.82 0.17454 -0.275129 5.99506 66990 1.0000007 285130 105559 5 2 508556.08 9.38524 22.1003 22.82 89 1054749 229860 41322 3 0 0 0 0 0 0 553 313474 17059
22.826625 0.17454 -0.274436 5.9951 66991 1.0000007 284977 105482 5 2 510553.46 9.38524 22.1003 22.826625 99 1053253 229559 41486 4 0 0 0 0 0 0 553 313320 17126
22.833375 0.17454 -0.27373 5.99513 66993 1.0000007 284974 105466 5 2 514458.78 9.38524 22.1003 22.833375 88 1054605 230288 41547 5 0 0 0 0 0 0 553 313339 17257
22.84 0.17454 -0.273036 5.99516 66994 1.0000007 284897 105404 5 2 507661.74 9.38524 22.1003 22.84 89 1052653 228012 41229 6 0 0 0 0 0 0 553 313269 17029
22.846625 0.17454 -0.272343 5.99519 66996 1.0000007 284617 105283 6 2 507154.94 9.38524 22.1003 22.846625 100 1052147 229389 41323 7 0 0 0 0 0 0 553 312970 17012
22.853375 0.17454 -0.271637 5.99522 66997 1.0000007 284825 105292 6 2 504203.59 9.38524 22.1003 22.853375 95 1055827 230117 41467 8 0 0 0 0 0 0 553 313172 16913
22.86 0.17454 -0.270944 5.99525 66999 1.0000007 284788 105351 5 2 501788.85 9.38524 22.1003 22.86 90 1052711 229144 41076 9 0 0 0 0 0 0 553 313156 16832
22.866625 0.17454 -0.27025 5.99529 67000 1.0000007 284688 105180 5 2 499344.3 9.38524 22.1003 22.866625 97 1051839 229161 41206 10 0 0 0 0 0 0 553 313041 16750
22.873375 0.17454 -0.269544 5.99532 67002 1.0000007 284735 105304 5 2 506856.82 9.38524 22.1003 22.873375 87 1055156 229586 41309 11 0 0 0 0 0 0 553 313103 17002
22.88 0.17454 -0.268851 5.99535 67003 1.0000007 284543 105054 6 2 511268.94 9.38524 22.1003 22.88 95 1053320 229159 41253 12 0 0 0 0 0 0 553 312931 17150
22.886625 0.17454 -0.268158 5.99538 67005 1.0000007 284517 105137 6 2 505902.85 9.38524 22.1003 22.886625 97 1053869 229727 41419 13 0 0 0 0 0 0 553 312883 16970
22.893375 0.17454 -0.267451 5.99541 67006 1.0000007 284264 104867 5 2 503070.75 9.38524 22.1003 22.893375 98 1051452 229122 41108 14 0 0 0 0 0 0 553 312632 16875
22.9 0.17454 -0.266758 5.99544 67007 1.0000007 284305 104927 6 2 507393.43 9.38524 22.1003 22.9 89 1055166 229788 41379 15 0 0 0 0 0 0 553 312678 17020
22.906625 0.17454 -0.266065 5.99547 67009 1.0000007 284225 104784 6 2 511656.49 9.38524 22.1003 22.906625 96 1056305 230135 41441 16 0 0 0 0 0 0 553 312604 17163
22.913375 0.17454 -0.265358 5.9955 67010 1.0000007 284184 104923 6 2 510464.03 9.38524 22.1003 22.913375 97 1054589 229600 41189 17 0 0 0 0 0 0 553 312564 17123
22.92 0.17454 -0.264665 5.99554 67012 1.0000007 283978 104660 6 2 509182.13 9.38524 22.1003 22.92 94 1051583 229021 41041 18 0 0 0 0 0 0 553 312350 17080
22.926625 0.17454 -0.263972 5.99557 67013 1.0000007 283759 104597 6 2 508436.84 9.38524 22.1003 22.926625 89 1052499 229869 41197 19 0 0 0 0 0 0 553 312123 17055
22.933375 0.17454 -0.263266 5.9956 67015 1.0000007 283725 104496 6 2 516068.61 9.38524 22.1003 22.933375 90 1052798 229639 41579 20 0 0 0 0 0 0 553 312112 17311
22.94 0.17454 -0.262572 5.99563 67016 1.0000007 283663 104500 5 2 516277.29 9.38524 22.1003 22.94 92 1053895 229403 41254 21 0 0 0 0 0 0 553 312037 17318
22.946625 0.17454 -0.261879 5.99566 67018 1.0000007 283435 104266 5 2 510016.85 9.38524 22.1003 22.946625 90 1053097 230535 41380 22 0 0 0 0 0 0 553 311815 17108
22.953375 0.17454 -0.261173 5.99569 67019 1.0000007 283367 104255 5 2 509957.23 9.38524 22.1003 22.953375 90 1052974 229180 41277 23 0 0 0 0 0 0 553 311745 17106
22.96 0.17454 -0.260479 5.99572 67021 1.0000007 283321 104130 5 2 514756.9 9.38524 22.1003 22.96 88 1053827 230400 41545 24 0 0 0 0 0 0 553 311697 17267
22.966625 0.17454 -0.259786 5.99575 67022 1.0000007 283156 104158 6 2 510225.53 9.38524 22.1003 22.966625 92 1051832 229140 41169 25 0 0 0 0 0 0 553 311538 17115
22.973375 0.17454 -0.25908 5.99578 67024 1.0000007 282939 103921 6 2 505843.23 9.38524 22.1003 22.973375 90 1053173 230281 41270 26 0 0 0 0 0 0 553 311311 16968
22.98 0.17454 -0.258387 5.99581 67025 1.0000007 282868 103955 5 2 508466.65 9.38524 22.1003 22.98 96 1053885 229714 41295 27 0 0 0 0 0 0 553 311258 17056
22.986625 0.17454 -0.257693 5.99584 67027 1.0000007 282716 103693 5 2 509420.62 9.38524 22.1003 22.986625 94 1051735 229325 41175 28 0 0 0 0 0 0 553 311103 17088
22.993375 0.17454 -0.256987 5.99587 67028 1.0000007 282541 103676 5 2 505992.29 9.38524 22.1003 22.993375 87 1051740 229417 41124 29 0 0 0 0 0 0 553 310927 16973
23 0.17454 -0.256294 5.9959 67030 1.0000007 282572 103629 5 2 511060.26 9.38524 22.1003 23 89 1051763 229851 41318 30 0 0 0 0 0 0 553 310956 17143
23.006625 0.17454 -0.2556 5.99593 67031 1.0000007 282368 103549 6 2 504859.45 9.38524 22.1003 23.006625 89 1050459 229486 41103 31 0 0 0 0 0 0 553 310749 16935
23.013375 0.17454 -0.254894 5.99596 67033 1.0000007 282453 103439 5 2 510165.91 9.38524 22.1003 23.013375 90 1053512 229880 41359 32 0 0 0 0 0 0 553 310843 17113
23.02 0.17454 -0.254201 5.99599 67034 1.0000007 282074 103316 5 2 505127.75 9.38524 22.1003 23.02 97 1052314 229419 41234 33 0 0 0 0 0 0 553 310489 16944
23.026625 0.17454 -0.253507 5.99602 67035 1.0000007 282263 103269 6 2 512401.78 9.38524 22.1003 23.026625 89 1052514 230086 41547 34 0 0 0 0 0 0 553 310666 17188
23.033375 0.17454 -0.252801 5.99605 67037 1.0000007 282077 103261 4 2 508764.77 9.38524 22.1003 23.033375 90 1052085 230361 41554 35 0 0 0 0 0 0 553 310494 17066
23.04 0.17454 -0.252108 5.99608 67038 1.0000007 281943 103199 5 2 507453.06 9.38524 22.1003 23.04 88 1051899 229337 40966 36 0 0 0 0 0 0 553 310362 17022
23.046625 0.17454 -0.251414 5.99611 67040 1.0000007 281833 103112 5 2 515055.01 9.38524 22.1003 23.046625 88 1053622 229582 41497 37 0 0 0 0 0 0 553 310236 17277
