Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
23.1 0.194824 -0.246573 5.99664 43051 1.0000007 282749 103705 6 2 504352.65 9.3867431 22.1003 23.1 93 1035891 225542 40472 0 0 0 0 0 0 0 553 311000 16918
23.106625 0.194824 -0.24588 5.99667 43052 1.0000007 282601 103619 5 2 493024.24 9.3867431 22.1003 23.106625 87 1033824 225492 40588 1 0 0 0 0 0 0 553 310859 16538
23.113375 0.194824 -0.245173 5.9967 43054 1.0000007 282546 103535 5 2 501222.43 9.3867431 22.1003 23.113375 89 1034545 225662 40926 2 0 0 0 0 0 0 553 310815 16813
23.12 0.194824 -0.24448 5.99673 43055 1.0000007 282524 103503 5 2 499552.98 9.3867431 22.1003 23.12 99 1033839 225120 40663 3 0 0 0 0 0 0 553 310792 16757
23.126625 0.194824 -0.243787 5.99676 43057 1.0000007 282323 103343 5 2 508824.39 9.3867431 22.1003 23.126625 87 1033197 226024 40846 4 0 0 0 0 0 0 553 310561 17068
23.133375 0.194824 -0.24308 5.99679 43058 1.0000007 282267 103349 6 2 494753.31 9.3867431 22.1003 23.133375 97 1033087 225314 40502 5 0 0 0 0 0 0 553 310543 16596
23.14 0.194824 -0.242387 5.99682 43060 1.0000007 282328 103356 4 2 494783.13 9.3867431 22.1003 23.14 90 1033180 225277 40331 6 0 0 0 0 0 0 553 310600 16597
23.146625 0.194824 -0.241693 5.99684 43061 1.0000007 282205 103271 6 2 499314.49 9.3867431 22.1003 23.146625 93 1035076 225279 40780 7 0 0 0 0 0 0 553 310473 16749
23.153375 0.194824 -0.240987 5.99687 43063 1.0000007 282190 103219 5 2 498897.13 9.3867431 22.1003 23.153375 92 1035780 226269 40645 8 0 0 0 0 0 0 553 310445 16735
23.16 0.194824 -0.240293 5.9969 43064 1.0000007 281987 103133 6 2 499642.42 9.3867431 22.1003 23.16 90 1032399 224640 40590 9 0 0 0 0 0 0 553 310240 16760
23.166625 0.194824 -0.2396 5.99693 43066 1.0000007 281918 103124 6 2 501162.81 9.3867431 22.1003 23.166625 87 1034980 224641 40421 10 0 0 0 0 0 0 553 310202 16811
23.173375 0.194824 -0.238894 5.99696 43067 1.0000007 281939 103087 6 2 505038.32 9.3867431 22.1003 23.173375 87 1032908 224613 40763 11 0 0 0 0 0 0 553 310182 16941
23.18 0.194824 -0.2382 5.99698 43069 1.0000007 281936 103051 6 2 501609.98 9.3867431 22.1003 23.18 85 1035111 225687 40551 12 0 0 0 0 0 0 553 310180 16826
23.186625 0.194824 -0.237507 5.99701 43070 1.0000007 281799 103012 5 2 498837.5 9.3867431 22.1003 23.186625 99 1033407 225800 40968 13 0 0 0 0 0 0 553 310060 16733
23.193375 0.194824 -0.2368 5.99704 43072 1.0000007 281670 102906 5 2 496661.26 9.3867431 22.1003 23.193375 85 1032805 225433 40342 14 0 0 0 0 0 0 553 309910 16660
23.2 0.194824 -0.236107 5.99707 43073 1.0000007 281841 103050 5 2 500179.02 9.3867431 22.1003 23.2 89 1035043 226578 40480 15 0 0 0 0 0 0 553 310125 16778
23.206625 0.194824 -0.235413 5.99709 43075 1.0000007 281657 102896 6 2 499463.55 9.3867431 22.1003 23.206625 90 1034996 225925 40511 16 0 0 0 0 0 0 553 309913 16754
23.213375 0.194824 -0.234707 5.99712 43076 1.0000007 281671 102860 6 2 498241.27 9.3867431 22.1003 23.213375 88 1033860 225420 40711 17 0 0 0 0 0 0 553 309907 16713
23.22 0.194824 -0.234013 5.99715 43077 1.0000007 281627 102837 5 2 504829.63 9.3867431 22.1003 23.22 87 1034208 225937 40876 18 0 0 0 0 0 0 553 309901 16934
23.226625 0.194824 -0.23332 5.99718 43079 1.0000007 281622 102845 5 2 500089.59 9.3867431 22.1003 23.226625 89 1033747 224944 40696 19 0 0 0 0 0 0 553 309871 16775
23.233375 0.194824 -0.232613 5.9972 43081 1.0000007 281595 102864 6 2 503577.55 9.3867431 22.1003 23.233375 90 1036630 225786 40741 20 0 0 0 0 0 0 553 309842 16892
23.24 0.194824 -0.23192 5.99723 43082 1.0000007 281663 102884 5 2 497048.81 9.3867431 22.1003 23.24 88 1034798 225541 40368 21 0 0 0 0 0 0 553 309930 16673
23.246625 0.194824 -0.231227 5.99726 43083 1.0000007 281521 102808 5 2 500924.31 9.3867431 22.1003 23.246625 88 1033779 225634 40549 22 0 0 0 0 0 0 553 309777 16803
23.253375 0.194824 -0.23052 5.99728 43085 1.0000007 281679 102875 6 2 508794.58 9.3867431 22.1003 23.253375 87 1038572 227073 41407 23 0 0 0 0 0 0 553 309954 17067
23.26 0.194824 -0.229827 5.99731 43086 1.0000007 281628 102936 5 2 504501.71 9.3867431 22.1003 23.26 86 1037655 227292 41047 24 0 0 0 0 0 0 553 309891 16923
23.266625 0.194824 -0.229133 5.99734 43088 1.0000007 281592 102874 5 2 495349.55 9.3867431 22.1003 23.266625 85 1036166 225467 40549 25 0 0 0 0 0 0 553 309852 16616
23.273375 0.194824 -0.228427 5.99736 43089 1.0000007 281640 102863 5 2 499672.23 9.3867431 22.1003 23.273375 93 1036976 226623 40719 26 0 0 0 0 0 0 553 309924 16761
23.28 0.194824 -0.227733 5.99739 43091 1.0000007 281705 103004 7 2 500536.76 9.3867431 22.1003 23.28 86 1037632 227435 40554 27 0 0 0 0 0 0 553 309968 16790
23.286625 0.194824 -0.22704 5.99742 43092 1.0000007 281717 102965 6 2 509062.88 9.3867431 22.1003 23.286625 92 1039461 226969 41281 28 0 0 0 0 0 0 553 309995 17076
