Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
22.8 0.17454 -0.277222 5.99497 63789 1.0000007 280322 102426 6 2 563916.23 9.38524 22.1003 22.8 99 1185777 257286 46146 0 0 0 0 0 0 0 553 308399 18916
22.806625 0.17454 -0.276528 5.995 63790 1.0000007 280322 102531 5 2 567642.68 9.38524 22.1003 22.806625 102 1185844 257001 46026 1 0 0 0 0 0 0 553 308388 19041
22.813375 0.17454 -0.275822 5.99503 63792 1.0000007 280505 102547 6 2 570504.59 9.38524 22.1003 22.813375 102 1185888 256796 46314 2 0 0 0 0 0 0 553 308580 19137
22.82 0.17454 -0.275129 5.99506 63794 1.0000007 280588 102691 5 2 574380.1 9.38524 22.1003 22.82 104 1186071 257981 46496 3 0 0 0 0 0 0 553 308647 19267
22.826625 0.17454 -0.274436 5.9951 63795 1.0000007 280681 102755 6 2 574469.53 9.38524 22.1003 22.826625 98 1187292 257242 46319 4 0 0 0 0 0 0 553 308720 19270
22.833375 0.17454 -0.27373 5.99513 63797 1.0000007 280608 102753 5 2 576794.84 9.38524 22.1003 22.833375 105 1189088 258212 46424 5 0 0 0 0 0 0 553 308656 19348
22.84 0.17454 -0.273036 5.99516 63798 1.0000007 280926 102938 7 2 570772.89 9.38524 22.1003 22.84 101 1190464 258590 46500 6 0 0 0 0 0 0 553 308993 19146
22.846625 0.17454 -0.272343 5.99519 63800 1.0000007 280879 102944 5 2 566897.39 9.38524 22.1003 22.846625 98 1190612 259350 46608 7 0 0 0 0 0 0 553 308918 19016
22.853375 0.17454 -0.271637 5.99522 63801 1.0000007 281063 103075 5 2 579537.5 9.38524 22.1003 22.853375 105 1189963 258539 47119 8 0 0 0 0 0 0 553 309112 19440
22.86 0.17454 -0.270944 5.99525 63803 1.0000007 281337 103285 6 2 577480.5 9.38524 22.1003 22.86 100 1194154 258525 47004 9 0 0 0 0 0 0 553 309401 19371
22.866625 0.17454 -0.27025 5.99529 63804 1.0000007 281283 103182 5 2 573575.18 9.38524 22.1003 22.866625 107 1190770 258455 46434 10 0 0 0 0 0 0 553 309333 19240
22.873375 0.17454 -0.269544 5.99532 63806 1.0000007 281251 103230 5 2 573277.07 9.38524 22.1003 22.873375 103 1193373 259260 46194 11 0 0 0 0 0 0 553 309296 19230
22.88 0.17454 -0.268851 5.99535 63807 1.0000007 281390 103328 6 2 570713.27 9.38524 22.1003 22.88 103 1194775 259788 46571 12 0 0 0 0 0 0 553 309434 19144
22.886625 0.17454 -0.268158 5.99538 63809 1.0000007 281382 103331 7 2 574171.42 9.38524 22.1003 22.886625 102 1194932 260751 46763 13 0 0 0 0 0 0 553 309451 19260
22.893375 0.17454 -0.267451 5.99541 63810 1.0000007 281377 103384 6 2 572978.95 9.38524 22.1003 22.893375 105 1191367 259003 46465 14 0 0 0 0 0 0 553 309453 19220
22.9 0.17454 -0.266758 5.99544 63812 1.0000007 281512 103529 6 2 573962.73 9.38524 22.1003 22.9 108 1193882 259563 46311 15 0 0 0 0 0 0 553 309572 19253
22.906625 0.17454 -0.266065 5.99547 63813 1.0000007 281507 103468 7 2 575751.43 9.38524 22.1003 22.906625 117 1192742 258789 46666 16 0 0 0 0 0 0 553 309545 19313
22.913375 0.17454 -0.265358 5.9955 63815 1.0000007 281499 103445 5 2 561322.62 9.38524 22.1003 22.913375 102 1193422 259010 46373 17 0 0 0 0 0 0 553 309541 18829
22.92 0.17454 -0.264665 5.99554 63816 1.0000007 278803 102359 6 2 568894.76 9.38524 22.1003 22.92 106 1180756 255303 46097 18 0 0 0 0 0 0 553 306723 19083
22.926625 0.17454 -0.263972 5.99557 63817 1.0000007 282754 104021 6 2 576228.42 9.38524 22.1003 22.926625 103 1198207 259705 46622 19 0 0 0 0 0 0 553 310810 19329
22.933375 0.17454 -0.263266 5.9956 63819 1.0000007 282785 103993 5 2 577927.68 9.38524 22.1003 22.933375 100 1199727 260969 46992 20 0 0 0 0 0 0 553 310826 19386
22.94 0.17454 -0.262572 5.99563 63820 1.0000007 282687 104015 5 2 578911.46 9.38524 22.1003 22.94 101 1200502 261886 47126 21 0 0 0 0 0 0 553 310727 19419
22.946625 0.17454 -0.261879 5.99566 63822 1.0000007 282593 103922 6 2 570027.6 9.38524 22.1003 22.946625 107 1200258 260004 46635 22 0 0 0 0 0 0 553 310668 19121
22.953375 0.17454 -0.261173 5.99569 63823 1.0000007 282628 103950 5 2 577122.76 9.38524 22.1003 22.953375 100 1200874 260872 47217 23 0 0 0 0 0 0 553 310679 19359
22.96 0.17454 -0.260479 5.99572 63825 1.0000007 282426 103795 6 2 583323.58 9.38524 22.1003 22.96 102 1199072 260421 46980 24 0 0 0 0 0 0 553 310444 19567
22.966625 0.17454 -0.259786 5.99575 63826 1.0000007 282462 103901 6 2 580700.16 9.38524 22.1003 22.966625 103 1198526 260423 46987 25 0 0 0 0 0 0 553 310506 19479
22.973375 0.17454 -0.25908 5.99578 63828 1.0000007 282456 103852 6 2 571577.81 9.38524 22.1003 22.973375 102 1200075 260428 46568 26 0 0 0 0 0 0 553 310501 19173
22.98 0.17454 -0.258387 5.99581 63829 1.0000007 282416 103846 6 2 574290.66 9.38524 22.1003 22.98 100 1200018 260319 46827 27 0 0 0 0 0 0 553 310467 19264
