Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
23 -0.194824 -0.257039 5.99621 30498 0.5000007 143227 53076 5 2 252116.7 9.3867431 22.1003 23 71 519333 113190 20246 0 0 0 0 0 0 0 553 156688 8457
23.006625 -0.194824 -0.256346 5.99624 30499 0.5000007 143178 53029 5 2 251281.98 9.3867431 22.1003 23.006625 72 519697 113646 20309 1 0 0 0 0 0 0 553 156655 8429
23.013375 -0.194824 -0.255639 5.99627 30500 0.5000007 143257 53085 4 2 247913.27 9.3867431 22.1003 23.013375 64 520520 113236 20452 2 0 0 0 0 0 0 553 156736 8316
23.02 -0.194824 -0.254946 5.99629 30501 0.5000007 143251 53046 4 2 252235.95 9.3867431 22.1003 23.02 72 519748 113280 20257 3 0 0 0 0 0 0 553 156734 8461
23.026625 -0.194824 -0.254253 5.99632 30502 0.5000007 143146 53010 5 2 249075.92 9.3867431 22.1003 23.026625 70 520404 113326 20448 4 0 0 0 0 0 0 553 156626 8355
23.033375 -0.194824 -0.253546 5.99635 30503 0.5000007 143178 53038 5 2 251192.54 9.3867431 22.1003 23.033375 72 519804 113521 20369 5 0 0 0 0 0 0 553 156645 8426
23.04 -0.194824 -0.252853 5.99638 30504 0.5000007 143305 53129 5 2 252235.95 9.3867431 22.1003 23.04 72 520884 113362 20405 6 0 0 0 0 0 0 553 156795 8461
23.046625 -0.194824 -0.252159 5.99641 30505 0.5000007 143253 53072 4 2 251490.66 9.3867431 22.1003 23.046625 86 519913 112933 20433 7 0 0 0 0 0 0 553 156726 8436
23.053375 -0.194824 -0.251453 5.99644 30506 0.5000007 143258 53103 5 2 256230.7 9.3867431 22.1003 23.053375 72 521692 113559 20638 8 0 0 0 0 0 0 553 156723 8595
23.06 -0.194824 -0.25076 5.99647 30507 0.5000007 143150 53013 4 2 251192.54 9.3867431 22.1003 23.06 75 521293 113935 20606 9 0 0 0 0 0 0 553 156626 8426
23.066625 -0.194824 -0.250066 5.9965 30508 0.5000007 143303 53133 4 2 249642.34 9.3867431 22.1003 23.066625 83 522257 113848 20376 10 0 0 0 0 0 0 553 156806 8374
23.073375 -0.194824 -0.24936 5.99653 30509 0.5000007 143248 53109 5 2 254322.76 9.3867431 22.1003 23.073375 74 522419 114194 20518 11 0 0 0 0 0 0 553 156729 8531
23.08 -0.194824 -0.248666 5.99656 30510 0.5000007 143267 53088 5 2 253249.54 9.3867431 22.1003 23.08 68 522371 114112 20607 12 0 0 0 0 0 0 553 156761 8495
23.086625 -0.194824 -0.247973 5.99659 30511 0.5000007 143274 53111 5 2 255306.54 9.3867431 22.1003 23.086625 68 523300 114476 20582 13 0 0 0 0 0 0 553 156742 8564
23.093375 -0.194824 -0.247267 5.99662 30512 0.5000007 143229 53101 5 2 250357.82 9.3867431 22.1003 23.093375 73 522394 113956 20463 14 0 0 0 0 0 0 553 156705 8398
23.1 -0.194824 -0.246573 5.99664 30513 0.5000007 143265 53112 4 2 252265.76 9.3867431 22.1003 23.1 68 524412 114430 20551 15 0 0 0 0 0 0 553 156754 8462
23.106625 -0.194824 -0.24588 5.99667 30514 0.5000007 143280 53100 5 2 254173.7 9.3867431 22.1003 23.106625 66 522292 113954 20579 16 0 0 0 0 0 0 553 156767 8526
23.113375 -0.194824 -0.245173 5.9967 30515 0.5000007 143201 53057 6 2 253338.98 9.3867431 22.1003 23.113375 64 524173 114536 20580 17 0 0 0 0 0 0 553 156683 8498
23.12 -0.194824 -0.24448 5.99673 30516 0.5000007 143915 53380 5 2 256677.88 9.3867431 22.1003 23.12 73 526953 114916 20811 18 0 0 0 0 0 0 553 157411 8610
23.126625 -0.194824 -0.243787 5.99676 30517 0.5000007 143921 53405 5 2 258108.83 9.3867431 22.1003 23.126625 66 526661 115388 20780 19 0 0 0 0 0 0 553 157397 8658
23.133375 -0.194824 -0.24308 5.99679 30518 0.5000007 143832 53375 5 2 252176.32 9.3867431 22.1003 23.133375 63 525597 114898 20542 20 0 0 0 0 0 0 553 157308 8459
23.14 -0.194824 -0.242387 5.99682 30519 0.5000007 143906 53401 4 2 259003.18 9.3867431 22.1003 23.14 78 527993 115636 20817 21 0 0 0 0 0 0 553 157370 8688
23.146625 -0.194824 -0.241693 5.99684 30520 0.5000007 143852 53342 4 2 256856.75 9.3867431 22.1003 23.146625 75 527552 115806 20873 22 0 0 0 0 0 0 553 157332 8616
23.153375 -0.194824 -0.240987 5.99687 30521 0.5000007 143759 53326 5 2 255574.85 9.3867431 22.1003 23.153375 71 527195 115267 20883 23 0 0 0 0 0 0 553 157247 8573
23.16 -0.194824 -0.240293 5.9969 30522 0.5000007 143868 53351 5 2 254471.82 9.3867431 22.1003 23.16 68 528476 115739 20792 24 0 0 0 0 0 0 553 157345 8536
23.166625 -0.194824 -0.2396 5.99693 30523 0.5000007 143838 53363 5 2 257661.66 9.3867431 22.1003 23.166625 72 528835 116297 20796 25 0 0 0 0 0 0 553 157322 8643
