Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
23.1 0.194824 -0.246573 5.99664 42593 1.0000007 284729 104834 5 2 510165.91 9.3867431 22.1003 23.1 96 1042060 226813 41036 0 0 0 0 0 0 0 553 312964 17113
23.106625 0.194824 -0.24588 5.99667 42594 1.0000007 284669 104854 6 2 505038.32 9.3867431 22.1003 23.106625 92 1042268 227177 41051 1 0 0 0 0 0 0 553 312892 16941
23.113375 0.194824 -0.245173 5.9967 42596 1.0000007 284720 104861 5 2 496899.75 9.3867431 22.1003 23.113375 91 1043062 226792 40477 2 0 0 0 0 0 0 553 312963 16668
23.12 0.194824 -0.24448 5.99673 42597 1.0000007 284707 104807 6 2 496780.5 9.3867431 22.1003 23.12 93 1041944 227072 40801 3 0 0 0 0 0 0 553 312945 16664
23.126625 0.194824 -0.243787 5.99676 42599 1.0000007 284701 104811 5 2 505336.43 9.3867431 22.1003 23.126625 91 1043618 227920 41263 4 0 0 0 0 0 0 553 312922 16951
23.133375 0.194824 -0.24308 5.99679 42600 1.0000007 284618 104793 6 2 499463.55 9.3867431 22.1003 23.133375 88 1041103 226489 40704 5 0 0 0 0 0 0 553 312863 16754
23.14 0.194824 -0.242387 5.99682 42602 1.0000007 284638 104813 6 2 500417.52 9.3867431 22.1003 23.14 90 1042634 227286 40952 6 0 0 0 0 0 0 553 312858 16786
23.146625 0.194824 -0.241693 5.99684 42603 1.0000007 284605 104801 5 2 501520.55 9.3867431 22.1003 23.146625 86 1043770 228208 40783 7 0 0 0 0 0 0 553 312825 16823
23.153375 0.194824 -0.240987 5.99687 42605 1.0000007 284838 104958 6 2 502444.71 9.3867431 22.1003 23.153375 89 1042908 227059 40931 8 0 0 0 0 0 0 553 313073 16854
23.16 0.194824 -0.240293 5.9969 42607 1.0000007 284728 104872 6 2 501103.18 9.3867431 22.1003 23.16 91 1045640 228183 41178 9 0 0 0 0 0 0 553 312958 16809
23.166625 0.194824 -0.2396 5.99693 42608 1.0000007 284625 104835 6 2 505932.66 9.3867431 22.1003 23.166625 90 1044130 227569 40770 10 0 0 0 0 0 0 553 312847 16971
23.173375 0.194824 -0.238894 5.99696 42609 1.0000007 284505 104782 5 2 503040.94 9.3867431 22.1003 23.173375 93 1044531 227096 40990 11 0 0 0 0 0 0 553 312728 16874
23.18 0.194824 -0.2382 5.99698 42611 1.0000007 284672 104871 6 2 506200.97 9.3867431 22.1003 23.18 88 1044320 227947 41261 12 0 0 0 0 0 0 553 312897 16980
