Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
23.1 0.194824 -0.246573 5.99664 45788 1.0000007 281580 103980 6 2 497078.62 9.3867431 22.1003 23.1 92 1028599 224021 40472 0 0 0 0 0 0 0 553 309575 16674
23.106625 0.194824 -0.24588 5.99667 45790 1.0000007 281506 103825 6 2 493590.66 9.3867431 22.1003 23.106625 97 1029511 224133 40376 1 0 0 0 0 0 0 553 309499 16557
23.113375 0.194824 -0.245173 5.9967 45791 1.0000007 281565 103900 5 2 497525.79 9.3867431 22.1003 23.113375 94 1028612 223984 40278 2 0 0 0 0 0 0 553 309553 16689
23.12 0.194824 -0.24448 5.99673 45793 1.0000007 281451 103913 6 2 496661.26 9.3867431 22.1003 23.12 86 1028753 224040 40554 3 0 0 0 0 0 0 553 309435 16660
23.126625 0.194824 -0.243787 5.99676 45794 1.0000007 281503 103860 5 2 495081.24 9.3867431 22.1003 23.126625 95 1028753 223709 40430 4 0 0 0 0 0 0 553 309529 16607
23.133375 0.194824 -0.24308 5.99679 45796 1.0000007 281447 103879 6 2 496154.46 9.3867431 22.1003 23.133375 92 1029659 224019 40371 5 0 0 0 0 0 0 553 309436 16643
23.14 0.194824 -0.242387 5.99682 45797 1.0000007 281398 103767 5 2 495826.53 9.3867431 22.1003 23.14 86 1029713 224942 40275 6 0 0 0 0 0 0 553 309384 16632
23.146625 0.194824 -0.241693 5.99684 45799 1.0000007 281395 103757 6 2 495617.85 9.3867431 22.1003 23.146625 96 1031784 224996 40404 7 0 0 0 0 0 0 553 309388 16625
23.153375 0.194824 -0.240987 5.99687 45800 1.0000007 281571 103938 5 2 500506.95 9.3867431 22.1003 23.153375 90 1031525 224553 40565 8 0 0 0 0 0 0 553 309559 16789
23.16 0.194824 -0.240293 5.9969 45802 1.0000007 281441 103874 5 2 497495.98 9.3867431 22.1003 23.16 88 1031110 225120 40275 9 0 0 0 0 0 0 553 309457 16688
23.166625 0.194824 -0.2396 5.99693 45803 1.0000007 281408 103817 5 2 497525.79 9.3867431 22.1003 23.166625 89 1031858 224607 40288 10 0 0 0 0 0 0 553 309410 16689
