Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
23.1 0.194824 -0.246573 5.99664 47159 1.0000007 282172 103848 6 2 496154.46 9.3867431 22.1003 23.1 84 1030899 225120 40208 0 0 0 0 0 0 0 553 310185 16643
23.106625 0.194824 -0.24588 5.99667 47161 1.0000007 282307 103907 5 2 500119.4 9.3867431 22.1003 23.106625 88 1034083 225936 40833 1 0 0 0 0 0 0 553 310318 16776
23.113375 0.194824 -0.245173 5.9967 47162 1.0000007 282153 103855 4 2 504143.97 9.3867431 22.1003 23.113375 96 1030531 224701 40693 2 0 0 0 0 0 0 553 310162 16911
23.12 0.194824 -0.24448 5.99673 47163 1.0000007 282209 103897 5 2 504591.14 9.3867431 22.1003 23.12 87 1032894 225401 40628 3 0 0 0 0 0 0 553 310205 16926
23.126625 0.194824 -0.243787 5.99676 47165 1.0000007 282076 103785 6 2 498897.13 9.3867431 22.1003 23.126625 89 1033041 225005 40306 4 0 0 0 0 0 0 553 310084 16735
23.133375 0.194824 -0.24308 5.99679 47166 1.0000007 282003 103757 5 2 496214.08 9.3867431 22.1003 23.133375 86 1030442 223969 40280 5 0 0 0 0 0 0 553 310000 16645
23.14 0.194824 -0.242387 5.99682 47168 1.0000007 282174 103836 5 2 497853.72 9.3867431 22.1003 23.14 98 1034360 225771 40542 6 0 0 0 0 0 0 553 310199 16700
23.146625 0.194824 -0.241693 5.99684 47169 1.0000007 282114 103856 6 2 491384.6 9.3867431 22.1003 23.146625 88 1033069 225279 40496 7 0 0 0 0 0 0 553 310134 16483
23.153375 0.194824 -0.240987 5.99687 47171 1.0000007 282013 103693 5 2 500447.33 9.3867431 22.1003 23.153375 91 1033080 225181 40254 8 0 0 0 0 0 0 553 310026 16787
23.16 0.194824 -0.240293 5.9969 47172 1.0000007 282052 103788 4 2 499672.23 9.3867431 22.1003 23.16 87 1033817 225364 40789 9 0 0 0 0 0 0 553 310078 16761
23.166625 0.194824 -0.2396 5.99693 47174 1.0000007 282058 103789 4 2 492517.44 9.3867431 22.1003 23.166625 92 1032976 225977 40153 10 0 0 0 0 0 0 553 310072 16521
23.173375 0.194824 -0.238894 5.99696 47175 1.0000007 281932 103700 4 2 502563.95 9.3867431 22.1003 23.173375 90 1031854 224261 40522 11 0 0 0 0 0 0 553 309921 16858
23.18 0.194824 -0.2382 5.99698 47177 1.0000007 281920 103704 6 2 504680.58 9.3867431 22.1003 23.18 92 1032344 225058 40591 12 0 0 0 0 0 0 553 309945 16929
23.186625 0.194824 -0.237507 5.99701 47178 1.0000007 282052 103795 6 2 502295.65 9.3867431 22.1003 23.186625 90 1033687 225548 40564 13 0 0 0 0 0 0 553 310060 16849
23.193375 0.194824 -0.2368 5.99704 47180 1.0000007 281944 103696 5 2 500298.27 9.3867431 22.1003 23.193375 89 1032976 225631 40791 14 0 0 0 0 0 0 553 309964 16782
