Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
13.89 0.129841 -0.209295 3.99391 17020 0.5000007 141929 105349 5 2 373300.86 6.255089 22.1003 13.89 4501 677212 159144 29944 0 0 0 0 0 0 0 553 155726 12522
13.9 0.129841 -0.208598 3.99395 17021 0.5000007 141885 105309 4 2 377116.74 6.255089 22.1003 13.9 4498 679688 160456 30229 1 0 0 0 0 0 0 553 155709 12650
13.91 0.129841 -0.207901 3.99398 17022 0.5000007 141913 105325 4 2 374612.57 6.255089 22.1003 13.91 4485 680407 160419 30093 2 0 0 0 0 0 0 553 155716 12566
13.92 0.129841 -0.207204 3.99402 17023 0.5000007 141958 105346 4 2 380068.09 6.255089 22.1003 13.92 4432 684347 161767 30450 3 0 0 0 0 0 0 553 155791 12749
13.93 0.129841 -0.206507 3.99405 17024 0.5000007 141866 105336 3 2 392618.77 6.255089 22.1003 13.93 4594 685899 162695 31229 4 0 0 0 0 0 0 553 155685 13170
13.94 0.129841 -0.20581 3.99409 17025 0.5000007 141965 105395 4 2 391008.95 6.255089 22.1003 13.94 4510 686584 162992 30871 5 0 0 0 0 0 0 553 155777 13116
13.95 0.129841 -0.205113 3.99413 17026 0.5000007 141922 105372 4 2 389518.37 6.255089 22.1003 13.95 4489 689101 163975 31091 6 0 0 0 0 0 0 553 155740 13066
13.96 0.129841 -0.204416 3.99416 17027 0.5000007 142036 105484 4 2 391962.92 6.255089 22.1003 13.96 4549 692966 165460 31551 7 0 0 0 0 0 0 553 155827 13148
13.97 0.129841 -0.203718 3.9942 17028 0.5000007 141972 105401 4 2 398819.58 6.255089 22.1003 13.97 4445 693587 165988 31768 8 0 0 0 0 0 0 553 155789 13378
13.98 0.129841 -0.203021 3.99423 17029 0.5000007 142017 105489 5 2 404752.09 6.255089 22.1003 13.98 4579 695024 166013 31864 9 0 0 0 0 0 0 553 155840 13577
13.99 0.129841 -0.202324 3.99427 17030 0.5000007 141972 105467 4 2 392082.16 6.255089 22.1003 13.99 4676 696023 166578 31488 10 0 0 0 0 0 0 553 155781 13152
14 0.129841 -0.201627 3.9943 17031 0.5000007 142121 105610 5 2 404155.86 6.255089 22.1003 14 4531 700712 167947 32057 11 0 0 0 0 0 0 553 155931 13557
