Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
22.8 0.17454 -0.277222 5.99497 65157 1.0000007 279475 101941 7 2 497734.47 9.38524 22.1003 22.8 92 1026914 223277 40570 0 0 0 0 0 0 0 553 307443 16696
22.806625 0.17454 -0.276528 5.995 65159 1.0000007 279290 101728 6 2 500417.52 9.38524 22.1003 22.806625 85 1025710 223289 40052 1 0 0 0 0 0 0 553 307282 16786
22.813375 0.17454 -0.275822 5.99503 65160 1.0000007 279391 101898 6 2 497674.85 9.38524 22.1003 22.813375 88 1026943 223946 40236 2 0 0 0 0 0 0 553 307381 16694
22.82 0.17454 -0.275129 5.99506 65162 1.0000007 279226 101653 5 2 493501.23 9.38524 22.1003 22.82 95 1027066 223457 40068 3 0 0 0 0 0 0 553 307217 16554
22.826625 0.17454 -0.274436 5.9951 65163 1.0000007 279070 101656 5 2 497972.97 9.38524 22.1003 22.826625 92 1027124 223034 40219 4 0 0 0 0 0 0 553 307072 16704
22.833375 0.17454 -0.27373 5.99513 65165 1.0000007 279010 101484 5 2 498241.27 9.38524 22.1003 22.833375 91 1025603 223664 40161 5 0 0 0 0 0 0 553 306997 16713
22.84 0.17454 -0.273036 5.99516 65166 1.0000007 279097 101656 5 2 497406.55 9.38524 22.1003 22.84 88 1025718 223032 40339 6 0 0 0 0 0 0 553 307073 16685
22.846625 0.17454 -0.272343 5.99519 65168 1.0000007 278910 101360 5 2 493173.3 9.38524 22.1003 22.846625 96 1026314 223199 39950 7 0 0 0 0 0 0 553 306890 16543
22.853375 0.17454 -0.271637 5.99522 65169 1.0000007 278915 101458 5 2 490072.89 9.38524 22.1003 22.853375 90 1024930 222268 40125 8 0 0 0 0 0 0 553 306915 16439
22.86 0.17454 -0.270944 5.99525 65171 1.0000007 278879 101405 5 2 499880.91 9.38524 22.1003 22.86 90 1026911 223849 40572 9 0 0 0 0 0 0 553 306871 16768
22.866625 0.17454 -0.27025 5.99529 65172 1.0000007 278856 101492 6 2 499433.73 9.38524 22.1003 22.866625 84 1026371 223549 40526 10 0 0 0 0 0 0 553 306849 16753
22.873375 0.17454 -0.269544 5.99532 65173 1.0000007 278760 101287 6 2 491652.91 9.38524 22.1003 22.873375 89 1025728 223031 40073 11 0 0 0 0 0 0 553 306730 16492
22.88 0.17454 -0.268851 5.99535 65175 1.0000007 278812 101470 5 2 497853.72 9.38524 22.1003 22.88 90 1027154 223618 40366 12 0 0 0 0 0 0 553 306792 16700
22.886625 0.17454 -0.268158 5.99538 65176 1.0000007 278908 101485 4 2 498330.71 9.38524 22.1003 22.886625 93 1028586 223673 40529 13 0 0 0 0 0 0 553 306892 16716
22.893375 0.17454 -0.267451 5.99541 65178 1.0000007 278604 101317 6 2 494544.63 9.38524 22.1003 22.893375 94 1025852 222785 39992 14 0 0 0 0 0 0 553 306600 16589
22.9 0.17454 -0.266758 5.99544 65179 1.0000007 278676 101289 5 2 495319.73 9.38524 22.1003 22.9 93 1028517 224197 40103 15 0 0 0 0 0 0 553 306658 16615
22.906625 0.17454 -0.266065 5.99547 65181 1.0000007 278525 101208 4 2 492308.76 9.38524 22.1003 22.906625 90 1029617 224487 40147 16 0 0 0 0 0 0 553 306514 16514
22.913375 0.17454 -0.265358 5.9955 65182 1.0000007 278738 101318 5 2 498539.39 9.38524 22.1003 22.913375 88 1029219 224183 40496 17 0 0 0 0 0 0 553 306720 16723
22.92 0.17454 -0.264665 5.99554 65184 1.0000007 278548 101241 6 2 500805.07 9.38524 22.1003 22.92 92 1030167 224665 40704 18 0 0 0 0 0 0 553 306540 16799
22.926625 0.17454 -0.263972 5.99557 65185 1.0000007 278554 101185 4 2 495915.97 9.38524 22.1003 22.926625 96 1029466 224568 40516 19 0 0 0 0 0 0 553 306542 16635
22.933375 0.17454 -0.263266 5.9956 65187 1.0000007 278559 101231 5 2 493858.97 9.38524 22.1003 22.933375 97 1029884 224408 40114 20 0 0 0 0 0 0 553 306537 16566
22.94 0.17454 -0.262572 5.99563 65188 1.0000007 278822 101413 4 2 501431.11 9.38524 22.1003 22.94 92 1031596 225569 40897 21 0 0 0 0 0 0 553 306809 16820
22.946625 0.17454 -0.261879 5.99566 65190 1.0000007 278542 101215 5 2 501580.17 9.38524 22.1003 22.946625 86 1029934 223704 40373 22 0 0 0 0 0 0 553 306531 16825
