Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
23.3 -0.202937 -0.22596 5.9976 57781 1.0000007 281196 103344 6 2 494425.39 9.3873904 22.1003 23.3 216 1016880 222550 40310 0 0 0 0 0 0 0 553 309559 16585
23.306625 -0.202937 -0.225266 5.99763 57782 1.0000007 281249 103259 6 2 500417.52 9.3873904 22.1003 23.306625 218 1018204 222279 40385 1 0 0 0 0 0 0 553 309633 16786
23.313375 -0.202937 -0.22456 5.99766 57784 1.0000007 281166 103256 6 2 487747.59 9.3873904 22.1003 23.313375 225 1020693 222173 39938 2 0 0 0 0 0 0 553 309528 16361
23.32 -0.202937 -0.223866 5.99768 57785 1.0000007 281070 103217 6 2 493083.86 9.3873904 22.1003 23.32 223 1019252 222663 39754 3 0 0 0 0 0 0 553 309460 16540
23.326625 -0.202937 -0.223173 5.99771 57787 1.0000007 281124 103248 6 2 493113.68 9.3873904 22.1003 23.326625 197 1017846 221987 40055 4 0 0 0 0 0 0 553 309500 16541
23.333375 -0.202937 -0.222466 5.99773 57788 1.0000007 281127 103202 5 2 493739.72 9.3873904 22.1003 23.333375 225 1018643 222509 40122 5 0 0 0 0 0 0 553 309514 16562
23.34 -0.202937 -0.221773 5.99776 57790 1.0000007 280981 103083 6 2 490251.76 9.3873904 22.1003 23.34 236 1021104 222649 39970 6 0 0 0 0 0 0 553 309369 16445
23.346625 -0.202937 -0.221079 5.99778 57791 1.0000007 281053 103206 6 2 488850.62 9.3873904 22.1003 23.346625 220 1019017 222303 39801 7 0 0 0 0 0 0 553 309423 16398
23.353375 -0.202937 -0.220373 5.99781 57792 1.0000007 280884 103035 6 2 491474.04 9.3873904 22.1003 23.353375 266 1020797 223539 39901 8 0 0 0 0 0 0 553 309248 16486
23.36 -0.202937 -0.219679 5.99784 57794 1.0000007 280725 102931 5 2 497853.72 9.3873904 22.1003 23.36 198 1018269 222141 40092 9 0 0 0 0 0 0 553 309101 16700
23.366625 -0.202937 -0.218986 5.99786 57796 1.0000007 280724 102936 5 2 491980.83 9.3873904 22.1003 23.366625 225 1020161 222892 40235 10 0 0 0 0 0 0 553 309082 16503
23.373375 -0.202937 -0.218279 5.99789 57797 1.0000007 280617 102898 5 2 501162.81 9.3873904 22.1003 23.373375 213 1018064 222630 40268 11 0 0 0 0 0 0 553 308981 16811
23.38 -0.202937 -0.217585 5.99791 57799 1.0000007 280673 102893 7 2 498748.07 9.3873904 22.1003 23.38 232 1020612 222953 40365 12 0 0 0 0 0 0 553 309055 16730
23.386625 -0.202937 -0.216892 5.99794 57800 1.0000007 280625 102833 6 2 491772.15 9.3873904 22.1003 23.386625 215 1019912 223050 40159 13 0 0 0 0 0 0 553 308993 16496
23.393375 -0.202937 -0.216185 5.99796 57801 1.0000007 280666 102788 6 2 492785.75 9.3873904 22.1003 23.393375 225 1020548 222782 39910 14 0 0 0 0 0 0 553 309038 16530
23.4 -0.202937 -0.215492 5.99799 57803 1.0000007 280439 102722 6 2 495468.79 9.3873904 22.1003 23.4 242 1020182 223273 40456 15 0 0 0 0 0 0 553 308807 16620
23.406625 -0.202937 -0.214798 5.99801 57804 1.0000007 280441 102738 5 2 492964.62 9.3873904 22.1003 23.406625 214 1021644 222981 40375 16 0 0 0 0 0 0 553 308832 16536
23.413375 -0.202937 -0.214092 5.99804 57806 1.0000007 280370 102654 6 2 491474.04 9.3873904 22.1003 23.413375 231 1020885 222296 40172 17 0 0 0 0 0 0 553 308744 16486
23.42 -0.202937 -0.213398 5.99806 57807 1.0000007 280376 102654 6 2 492755.94 9.3873904 22.1003 23.42 219 1021204 223089 40135 18 0 0 0 0 0 0 553 308747 16529
23.426625 -0.202937 -0.212705 5.99809 57809 1.0000007 280418 102670 7 2 496631.44 9.3873904 22.1003 23.426625 224 1022574 223397 40772 19 0 0 0 0 0 0 553 308797 16659
23.433375 -0.202937 -0.211998 5.99811 57810 1.0000007 280178 102535 6 2 498748.07 9.3873904 22.1003 23.433375 224 1021920 222999 40399 20 0 0 0 0 0 0 553 308556 16730
23.44 -0.202937 -0.211304 5.99814 57812 1.0000007 280164 102460 5 2 496750.69 9.3873904 22.1003 23.44 223 1022202 223382 40298 21 0 0 0 0 0 0 553 308539 16663
23.446625 -0.202937 -0.210611 5.99816 57813 1.0000007 280179 102505 6 2 496959.37 9.3873904 22.1003 23.446625 234 1022733 223984 40304 22 0 0 0 0 0 0 553 308558 16670
23.453375 -0.202937 -0.209904 5.99819 57815 1.0000007 280020 102374 6 2 500864.69 9.3873904 22.1003 23.453375 225 1022733 223897 40358 23 0 0 0 0 0 0 553 308387 16801
23.46 -0.202937 -0.209211 5.99821 57816 1.0000007 277545 101299 6 2 488343.82 9.3873904 22.1003 23.46 223 1013074 221372 39956 24 0 0 0 0 0 0 553 305812 16381
23.466625 -0.202937 -0.208517 5.99823 57818 1.0000007 280950 102695 5 2 502623.58 9.3873904 22.1003 23.466625 223 1013074 224473 40550 25 0 0 0 0 0 0 553 309324 16860
23.473375 -0.202937 -0.20781 5.99826 57819 1.0000007 280987 102717 6 2 502623.58 9.3873904 22.1003 23.473375 256 1026997 224768 40386 26 0 0 0 0 0 0 553 309369 16860
23.48 -0.202937 -0.207117 5.99828 57821 1.0000007 280835 102693 5 2 506022.1 9.3873904 22.1003 23.48 235 1028309 225312 40794 27 0 0 0 0 0 0 553 309227 16974
23.486625 -0.202937 -0.206423 5.99831 57822 1.0000007 280706 102610 6 2 495945.78 9.3873904 22.1003 23.486625 212 1027670 224791 40369 28 0 0 0 0 0 0 553 309084 16636
23.493375 -0.202937 -0.205717 5.99833 57823 1.0000007 280697 102544 5 2 501043.56 9.3873904 22.1003 23.493375 241 1026864 224976 40615 29 0 0 0 0 0 0 553 309086 16807
23.5 -0.202937 -0.205023 5.99835 57825 1.0000007 280598 102454 7 2 503845.85 9.3873904 22.1003 23.5 212 1028853 225789 40990 30 0 0 0 0 0 0 553 308978 16901
23.506625 -0.202937 -0.204329 5.99838 57826 1.0000007 280595 102431 6 2 506230.78 9.3873904 22.1003 23.506625 227 1029803 226025 40843 31 0 0 0 0 0 0 553 308977 16981
23.513375 -0.202937 -0.203623 5.9984 57828 1.0000007 280558 102464 5 2 501609.98 9.3873904 22.1003 23.513375 247 1030878 226156 40873 32 0 0 0 0 0 0 553 308954 16826
23.52 -0.202937 -0.202929 5.99843 57830 1.0000007 280442 102346 5 2 501073.37 9.3873904 22.1003 23.52 227 1030742 226206 40866 33 0 0 0 0 0 0 553 308831 16808
23.526625 -0.202937 -0.202236 5.99845 57831 1.0000007 280385 102381 6 2 506886.63 9.3873904 22.1003 23.526625 185 1030294 225545 40476 34 0 0 0 0 0 0 553 308763 17003
23.533375 -0.202937 -0.201529 5.99847 57832 1.0000007 280422 102405 5 2 508317.59 9.3873904 22.1003 23.533375 222 1030207 225845 40902 35 0 0 0 0 0 0 553 308805 17051
23.54 -0.202937 -0.200835 5.9985 57834 1.0000007 280298 102240 7 2 509569.68 9.3873904 22.1003 23.54 236 1030207 225843 41186 36 0 0 0 0 0 0 553 308690 17093
23.546625 -0.202937 -0.200142 5.99852 57836 1.0000007 280304 102292 6 2 502414.89 9.3873904 22.1003 23.546625 223 1031965 226614 40845 37 0 0 0 0 0 0 553 308681 16853
23.553375 -0.202937 -0.199435 5.99854 57837 1.0000007 280203 102176 5 2 509569.68 9.3873904 22.1003 23.553375 239 1032340 227277 41155 38 0 0 0 0 0 0 553 308591 17093
23.56 -0.202937 -0.198741 5.99857 57839 1.0000007 280284 102233 6 2 501460.92 9.3873904 22.1003 23.56 204 1032240 227664 40996 39 0 0 0 0 0 0 553 308691 16821
23.566625 -0.202937 -0.198048 5.99859 57840 1.0000007 280333 102290 5 2 505664.36 9.3873904 22.1003 23.566625 214 1031643 227573 41202 40 0 0 0 0 0 0 553 308732 16962
23.573375 -0.202937 -0.197341 5.99861 57841 1.0000007 280246 102243 6 2 510404.4 9.3873904 22.1003 23.573375 189 1033114 227769 41279 41 0 0 0 0 0 0 553 308628 17121
23.58 -0.202937 -0.196648 5.99864 57843 1.0000007 280229 102213 7 2 509182.13 9.3873904 22.1003 23.58 229 1035133 228215 41377 42 0 0 0 0 0 0 553 308626 17080
23.586625 -0.202937 -0.195954 5.99866 57844 1.0000007 280273 102219 5 2 513385.56 9.3873904 22.1003 23.586625 207 1036357 228064 41518 43 0 0 0 0 0 0 553 308669 17221
