Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
23 -0.194824 -0.257039 5.99621 31729 0.5000007 142612 52529 5 2 255902.77 9.3867431 22.1003 23 79 519200 114014 20866 0 0 0 0 0 0 0 553 156079 8584
23.006625 -0.194824 -0.256346 5.99624 31729 0.5000007 142580 52488 4 2 251997.45 9.3867431 22.1003 23.006625 75 518986 114097 20466 1 0 0 0 0 0 0 553 156058 8453
23.013375 -0.194824 -0.255639 5.99627 31730 0.5000007 142481 52422 4 2 255068.05 9.3867431 22.1003 23.013375 75 518420 114108 20755 2 0 0 0 0 0 0 553 155964 8556
23.02 -0.194824 -0.254946 5.99629 31731 0.5000007 142505 52454 4 2 253607.28 9.3867431 22.1003 23.02 86 520720 115098 20734 3 0 0 0 0 0 0 553 155992 8507
23.026625 -0.194824 -0.254253 5.99632 31732 0.5000007 142361 52331 4 2 255574.85 9.3867431 22.1003 23.026625 101 520028 114432 20895 4 0 0 0 0 0 0 553 155851 8573
23.033375 -0.194824 -0.253546 5.99635 31733 0.5000007 142362 52320 4 2 253368.79 9.3867431 22.1003 23.033375 81 519084 114993 20845 5 0 0 0 0 0 0 553 155863 8499
23.04 -0.194824 -0.252853 5.99638 31734 0.5000007 142345 52333 4 2 255008.43 9.3867431 22.1003 23.04 76 519999 114476 20798 6 0 0 0 0 0 0 553 155807 8554
23.046625 -0.194824 -0.252159 5.99641 31735 0.5000007 142400 52317 5 2 252534.06 9.3867431 22.1003 23.046625 86 519528 114941 20708 7 0 0 0 0 0 0 553 155895 8471
23.053375 -0.194824 -0.251453 5.99644 31736 0.5000007 142301 52286 4 2 255932.59 9.3867431 22.1003 23.053375 78 520471 115646 20858 8 0 0 0 0 0 0 553 155781 8585
23.06 -0.194824 -0.25076 5.99647 31737 0.5000007 142271 52267 4 2 255604.66 9.3867431 22.1003 23.06 78 521196 115133 20808 9 0 0 0 0 0 0 553 155770 8574
23.066625 -0.194824 -0.250066 5.9965 31738 0.5000007 142337 52311 4 2 256975.99 9.3867431 22.1003 23.066625 84 521011 115348 20850 10 0 0 0 0 0 0 553 155815 8620
23.073375 -0.194824 -0.24936 5.99653 31739 0.5000007 142267 52259 5 2 258436.76 9.3867431 22.1003 23.073375 76 522481 115647 20965 11 0 0 0 0 0 0 553 155769 8669
23.08 -0.194824 -0.248666 5.99656 31740 0.5000007 142157 52208 5 2 256081.64 9.3867431 22.1003 23.08 68 520929 115218 20783 12 0 0 0 0 0 0 553 155656 8590
23.086625 -0.194824 -0.247973 5.99659 31741 0.5000007 142084 52095 5 2 251937.83 9.3867431 22.1003 23.086625 77 521065 115392 20789 13 0 0 0 0 0 0 553 155590 8451
23.093375 -0.194824 -0.247267 5.99662 31742 0.5000007 142123 52164 4 2 251043.48 9.3867431 22.1003 23.093375 92 520790 114969 20722 14 0 0 0 0 0 0 553 155633 8421
23.1 -0.194824 -0.246573 5.99664 31743 0.5000007 142135 52144 5 2 259986.96 9.3867431 22.1003 23.1 89 522790 116102 21008 15 0 0 0 0 0 0 553 155632 8721
23.106625 -0.194824 -0.24588 5.99667 31744 0.5000007 141955 52014 5 2 256081.64 9.3867431 22.1003 23.106625 75 519161 114965 20744 16 0 0 0 0 0 0 553 155462 8590
23.113375 -0.194824 -0.245173 5.9967 31745 0.5000007 142067 52105 5 2 259241.67 9.3867431 22.1003 23.113375 81 521091 115576 20925 17 0 0 0 0 0 0 553 155560 8696
23.12 -0.194824 -0.24448 5.99673 31746 0.5000007 141972 52038 4 2 255872.96 9.3867431 22.1003 23.12 92 522286 115329 20921 18 0 0 0 0 0 0 553 155478 8583
23.126625 -0.194824 -0.243787 5.99676 31747 0.5000007 142041 52075 4 2 259837.91 9.3867431 22.1003 23.126625 69 521295 115498 20810 19 0 0 0 0 0 0 553 155538 8716
23.133375 -0.194824 -0.24308 5.99679 31748 0.5000007 142020 52058 4 2 259301.3 9.3867431 22.1003 23.133375 92 521895 115924 21182 20 0 0 0 0 0 0 553 155524 8698
23.14 -0.194824 -0.242387 5.99682 31749 0.5000007 141871 51964 4 2 261894.91 9.3867431 22.1003 23.14 72 522907 116360 21257 21 0 0 0 0 0 0 553 155370 8785
23.146625 -0.194824 -0.241693 5.99684 31750 0.5000007 141956 52008 3 2 256439.38 9.3867431 22.1003 23.146625 87 522549 116284 21130 22 0 0 0 0 0 0 553 155465 8602
23.153375 -0.194824 -0.240987 5.99687 31751 0.5000007 141880 51954 4 2 254918.99 9.3867431 22.1003 23.153375 79 520634 115601 20801 23 0 0 0 0 0 0 553 155380 8551
23.16 -0.194824 -0.240293 5.9969 31752 0.5000007 141896 51949 4 2 260821.69 9.3867431 22.1003 23.16 83 524304 116290 21230 24 0 0 0 0 0 0 553 155393 8749
23.166625 -0.194824 -0.2396 5.99693 31753 0.5000007 141863 51966 4 2 260851.5 9.3867431 22.1003 23.166625 82 522959 116653 21303 25 0 0 0 0 0 0 553 155367 8750
23.173375 -0.194824 -0.238894 5.99696 31754 0.5000007 141835 51940 4 2 259062.8 9.3867431 22.1003 23.173375 72 524239 116933 21148 26 0 0 0 0 0 0 553 155342 8690
23.18 -0.194824 -0.2382 5.99698 31755 0.5000007 141764 51883 4 2 257244.3 9.3867431 22.1003 23.18 73 523493 116578 20882 27 0 0 0 0 0 0 553 155264 8629
23.186625 -0.194824 -0.237507 5.99701 31756 0.5000007 141869 51955 4 2 259569.6 9.3867431 22.1003 23.186625 75 524004 116648 20855 28 0 0 0 0 0 0 553 155377 8707
23.193375 -0.194824 -0.2368 5.99704 31757 0.5000007 141794 51902 5 2 259957.15 9.3867431 22.1003 23.193375 75 524171 116759 21327 29 0 0 0 0 0 0 553 155297 8720
23.2 -0.194824 -0.236107 5.99707 31758 0.5000007 141776 51842 5 2 262312.27 9.3867431 22.1003 23.2 91 525364 117574 21321 30 0 0 0 0 0 0 553 155269 8799
23.206625 -0.194824 -0.235413 5.99709 31759 0.5000007 141815 51899 5 2 263534.54 9.3867431 22.1003 23.206625 87 525778 117031 21243 31 0 0 0 0 0 0 553 155332 8840
23.213375 -0.194824 -0.234707 5.99712 31760 0.5000007 141670 51826 6 2 267827.41 9.3867431 22.1003 23.213375 81 523490 116554 21399 32 0 0 0 0 0 0 553 155170 8984
23.22 -0.194824 -0.234013 5.99715 31761 0.5000007 141651 51803 5 2 263713.41 9.3867431 22.1003 23.22 90 525854 117491 21415 33 0 0 0 0 0 0 553 155151 8846
23.226625 -0.194824 -0.23332 5.99718 31762 0.5000007 141722 51840 4 2 267171.56 9.3867431 22.1003 23.226625 94 525953 118438 21446 34 0 0 0 0 0 0 553 155234 8962
23.233375 -0.194824 -0.232613 5.9972 31763 0.5000007 141758 51858 5 2 260225.46 9.3867431 22.1003 23.233375 71 524632 117221 21362 35 0 0 0 0 0 0 553 155251 8729
23.24 -0.194824 -0.23192 5.99723 31764 0.5000007 141842 51906 4 2 263176.8 9.3867431 22.1003 23.24 92 527820 118485 21513 36 0 0 0 0 0 0 553 155355 8828
23.246625 -0.194824 -0.231227 5.99726 31765 0.5000007 141672 51812 5 2 264995.31 9.3867431 22.1003 23.246625 75 528308 118422 21507 37 0 0 0 0 0 0 553 155171 8889
23.253375 -0.194824 -0.23052 5.99728 31766 0.5000007 141786 51882 4 2 261984.34 9.3867431 22.1003 23.253375 71 528077 118412 21334 38 0 0 0 0 0 0 553 155294 8788
23.26 -0.194824 -0.229827 5.99731 31767 0.5000007 141708 51877 4 2 264577.95 9.3867431 22.1003 23.26 77 528305 118607 21605 39 0 0 0 0 0 0 553 155213 8875
23.266625 -0.194824 -0.229133 5.99734 31768 0.5000007 141832 51913 4 2 264369.27 9.3867431 22.1003 23.266625 82 529795 119056 21654 40 0 0 0 0 0 0 553 155350 8868
23.273375 -0.194824 -0.228427 5.99736 31769 0.5000007 141788 51875 6 2 263236.43 9.3867431 22.1003 23.273375 77 530002 119548 21531 41 0 0 0 0 0 0 553 155289 8830
