Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
22.4 0.194824 -0.319816 5.99318 21176 0.5000007 142382 52488 4 2 255157.48 9.3867431 22.1003 22.4 52 524068 114038 20703 0 0 0 0 0 0 0 553 156226 8559
22.406625 0.194824 -0.319123 5.99322 21177 0.5000007 142488 52520 4 2 252772.56 9.3867431 22.1003 22.406625 53 525627 114729 20755 1 0 0 0 0 0 0 553 156321 8479
22.413375 0.194824 -0.318417 5.99326 21178 0.5000007 142366 52444 4 2 252355.19 9.3867431 22.1003 22.413375 49 526868 114693 20561 2 0 0 0 0 0 0 553 156193 8465
22.42 0.194824 -0.317724 5.9933 21179 0.5000007 142351 52446 5 2 253637.09 9.3867431 22.1003 22.42 50 527292 115308 20610 3 0 0 0 0 0 0 553 156180 8508
22.426625 0.194824 -0.317031 5.99333 21180 0.5000007 142362 52455 3 2 254561.25 9.3867431 22.1003 22.426625 51 525341 114716 20605 4 0 0 0 0 0 0 553 156190 8539
22.433375 0.194824 -0.316325 5.99337 21181 0.5000007 142347 52413 4 2 257751.09 9.3867431 22.1003 22.433375 52 526363 115406 20825 5 0 0 0 0 0 0 553 156157 8646
22.44 0.194824 -0.315632 5.99341 21182 0.5000007 142341 52433 5 2 257303.92 9.3867431 22.1003 22.44 53 525199 114150 20909 6 0 0 0 0 0 0 553 156170 8631
22.446625 0.194824 -0.314939 5.99344 21183 0.5000007 142315 52410 5 2 255694.09 9.3867431 22.1003 22.446625 50 526392 114981 20767 7 0 0 0 0 0 0 553 156144 8577
22.453375 0.194824 -0.314233 5.99348 21184 0.5000007 142332 52473 4 2 252355.19 9.3867431 22.1003 22.453375 57 525556 115068 20488 8 0 0 0 0 0 0 553 156164 8465
22.46 0.194824 -0.31354 5.99352 21185 0.5000007 142305 52395 4 2 259182.05 9.3867431 22.1003 22.46 48 527163 115306 20721 9 0 0 0 0 0 0 553 156138 8694
22.466625 0.194824 -0.312847 5.99355 21186 0.5000007 142388 52464 5 2 254859.37 9.3867431 22.1003 22.466625 53 527508 115049 20757 10 0 0 0 0 0 0 553 156223 8549
22.473375 0.194824 -0.312141 5.99359 21187 0.5000007 142383 52471 4 2 252653.31 9.3867431 22.1003 22.473375 50 526812 115109 20722 11 0 0 0 0 0 0 553 156231 8475
