Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
22.4 0.194824 -0.319816 5.99318 22032 0.5000007 142144 52216 5 2 249910.64 9.3867431 22.1003 22.4 50 523076 114125 20405 0 0 0 0 0 0 0 553 155958 8383
22.406625 0.194824 -0.319123 5.99322 22033 0.5000007 142086 52160 4 2 251222.35 9.3867431 22.1003 22.406625 50 521934 114134 20404 1 0 0 0 0 0 0 553 155899 8427
22.413375 0.194824 -0.318417 5.99326 22034 0.5000007 142188 52217 4 2 248211.38 9.3867431 22.1003 22.413375 53 522181 113790 20599 2 0 0 0 0 0 0 553 156015 8326
22.42 0.194824 -0.317724 5.9933 22035 0.5000007 142124 52192 5 2 252325.38 9.3867431 22.1003 22.42 50 520914 113757 20406 3 0 0 0 0 0 0 553 155940 8464
22.426625 0.194824 -0.317031 5.99333 22036 0.5000007 142129 52250 4 2 253935.21 9.3867431 22.1003 22.426625 54 523647 113974 20719 4 0 0 0 0 0 0 553 155957 8518
22.433375 0.194824 -0.316325 5.99337 22037 0.5000007 142160 52191 4 2 255038.24 9.3867431 22.1003 22.433375 51 522759 114055 20417 5 0 0 0 0 0 0 553 155985 8555
22.44 0.194824 -0.315632 5.99341 22038 0.5000007 142008 52134 3 2 253607.28 9.3867431 22.1003 22.44 51 522045 113534 20488 6 0 0 0 0 0 0 553 155814 8507
22.446625 0.194824 -0.314939 5.99344 22039 0.5000007 142072 52188 4 2 255306.54 9.3867431 22.1003 22.446625 54 522244 114190 20561 7 0 0 0 0 0 0 553 155898 8564
22.453375 0.194824 -0.314233 5.99348 22040 0.5000007 142063 52181 4 2 253488.03 9.3867431 22.1003 22.453375 53 522670 114448 20564 8 0 0 0 0 0 0 553 155889 8503
22.46 0.194824 -0.31354 5.99352 22041 0.5000007 142122 52252 4 2 251431.03 9.3867431 22.1003 22.46 55 521699 113829 20529 9 0 0 0 0 0 0 553 155941 8434
