Eta  H  K  L  Epoch  Sec  ion1  Hubmon  scan_bar  Filters  Correct  Qmag  Energy  Graze  p_peak  p_total  p_del_s  p_nu_s  p_image  p_xcen  p_xsig  p_ycen  p_ysig  power  tempsp  gun_on  ion0  p_point
23.3 -0.202937 -0.22596 5.9976 60541 1.0000007 281350 102713 6 2 495200.49 9.3873904 22.1003 23.3 245 1017809 222057 40106 0 0 0 0 0 0 0 553 309653 16611
23.306625 -0.202937 -0.225266 5.99763 60543 1.0000007 281452 102866 7 2 495200.49 9.3873904 22.1003 23.306625 245 1017809 222057 40106 1 0 0 0 0 0 0 553 309773 16611
23.313375 -0.202937 -0.22456 5.99766 60544 1.0000007 281289 102659 5 2 496065.02 9.3873904 22.1003 23.313375 232 1016665 222390 40108 2 0 0 0 0 0 0 553 309605 16640
23.32 -0.202937 -0.223866 5.99768 60546 1.0000007 281310 102693 5 2 489059.3 9.3873904 22.1003 23.32 227 1016599 221638 39787 3 0 0 0 0 0 0 553 309641 16405
23.326625 -0.202937 -0.223173 5.99771 60547 1.0000007 281036 102632 5 2 495766.91 9.3873904 22.1003 23.326625 213 1017506 221943 40308 4 0 0 0 0 0 0 553 309353 16630
23.333375 -0.202937 -0.222466 5.99773 60549 1.0000007 281214 102702 5 2 493650.28 9.3873904 22.1003 23.333375 252 1017199 222789 40116 5 0 0 0 0 0 0 553 309529 16559
23.34 -0.202937 -0.221773 5.99776 60550 1.0000007 281348 102831 6 2 489983.46 9.3873904 22.1003 23.34 240 1017039 222455 39610 6 0 0 0 0 0 0 553 309668 16436
23.346625 -0.202937 -0.221079 5.99778 60552 1.0000007 281327 102748 5 2 488552.5 9.3873904 22.1003 23.346625 235 1019935 222580 39794 7 0 0 0 0 0 0 553 309636 16388
23.353375 -0.202937 -0.220373 5.99781 60553 1.0000007 281350 102877 5 2 494186.89 9.3873904 22.1003 23.353375 246 1019101 221908 39792 8 0 0 0 0 0 0 553 309671 16577
23.36 -0.202937 -0.219679 5.99784 60555 1.0000007 281267 102746 7 2 497108.43 9.3873904 22.1003 23.36 229 1020393 223171 40279 9 0 0 0 0 0 0 553 309583 16675
23.366625 -0.202937 -0.218986 5.99786 60556 1.0000007 281275 102788 6 2 485481.91 9.3873904 22.1003 23.366625 215 1019272 223376 39917 10 0 0 0 0 0 0 553 309603 16285
23.373375 -0.202937 -0.218279 5.99789 60558 1.0000007 281483 102855 6 2 496661.26 9.3873904 22.1003 23.373375 224 1020855 222495 40261 11 0 0 0 0 0 0 553 309802 16660
23.38 -0.202937 -0.217585 5.99791 60559 1.0000007 281316 102849 6 2 489983.46 9.3873904 22.1003 23.38 229 1020495 222778 39626 12 0 0 0 0 0 0 553 309622 16436
23.386625 -0.202937 -0.216892 5.99794 60561 1.0000007 281392 102875 6 2 489595.91 9.3873904 22.1003 23.386625 233 1022472 223421 39852 13 0 0 0 0 0 0 553 309708 16423
23.393375 -0.202937 -0.216185 5.99796 60562 1.0000007 281387 102940 6 2 492726.12 9.3873904 22.1003 23.393375 223 1022007 222799 40294 14 0 0 0 0 0 0 553 309720 16528
23.4 -0.202937 -0.215492 5.99799 60564 1.0000007 281379 102863 6 2 492726.12 9.3873904 22.1003 23.4 223 1022007 222799 40619 15 0 0 0 0 0 0 553 309690 16528
23.406625 -0.202937 -0.214798 5.99801 60565 1.0000007 281390 102951 7 2 502355.27 9.3873904 22.1003 23.406625 214 1021279 223334 40619 16 0 0 0 0 0 0 553 309710 16851
23.413375 -0.202937 -0.214092 5.99804 60567 1.0000007 281373 102856 5 2 496333.33 9.3873904 22.1003 23.413375 196 1022174 223844 40370 17 0 0 0 0 0 0 553 309681 16649
23.42 -0.202937 -0.213398 5.99806 60568 1.0000007 281445 102957 5 2 496333.33 9.3873904 22.1003 23.42 196 1022174 223844 40370 18 0 0 0 0 0 0 553 309770 16649
23.426625 -0.202937 -0.212705 5.99809 60570 1.0000007 281402 102899 5 2 497853.72 9.3873904 22.1003 23.426625 209 1022355 224080 40245 19 0 0 0 0 0 0 553 309712 16700
23.433375 -0.202937 -0.211998 5.99811 60571 1.0000007 281469 102945 7 2 492636.69 9.3873904 22.1003 23.433375 239 1022119 224016 40283 20 0 0 0 0 0 0 553 309796 16525
23.44 -0.202937 -0.211304 5.99814 60573 1.0000007 281405 102817 7 2 498748.07 9.3873904 22.1003 23.44 248 1024825 224958 40432 21 0 0 0 0 0 0 553 309709 16730
23.446625 -0.202937 -0.210611 5.99816 60574 1.0000007 281497 103041 5 2 499165.43 9.3873904 22.1003 23.446625 261 1027137 224602 40577 22 0 0 0 0 0 0 553 309803 16744
23.453375 -0.202937 -0.209904 5.99819 60576 1.0000007 281355 102889 5 2 499046.18 9.3873904 22.1003 23.453375 247 1025281 224592 40577 23 0 0 0 0 0 0 553 309676 16740
23.46 -0.202937 -0.209211 5.99821 60578 1.0000007 281574 103045 6 2 497406.55 9.3873904 22.1003 23.46 220 1026638 225102 40522 24 0 0 0 0 0 0 553 309877 16685
23.466625 -0.202937 -0.208517 5.99823 60579 1.0000007 281651 103044 7 2 495796.72 9.3873904 22.1003 23.466625 200 1026904 224290 40375 25 0 0 0 0 0 0 553 309957 16631
23.473375 -0.202937 -0.20781 5.99826 60581 1.0000007 281586 103102 5 2 495975.59 9.3873904 22.1003 23.473375 230 1025286 224854 40343 26 0 0 0 0 0 0 553 309913 16637
23.48 -0.202937 -0.207117 5.99828 60582 1.0000007 281617 103053 5 2 500208.84 9.3873904 22.1003 23.48 235 1027299 224742 40621 27 0 0 0 0 0 0 553 309912 16779
